	WER_MEAN	CORTEX_MEAN	pet111_MEAN	scr5_MEAN	wol_MEAN
264769_at	1.354550567	1.641137185	1.051089324	1.212789671	1.023816012
264770_at	3.173732325	5.103373424	0.784985209	1.307515318	1.773460388
264771_at	1.325962144	1.314642792	1.222842693	1.079948641	0.920282259
264772_at	2.191006903	5.231056456	6.990496798	8.599261779	2.955272541
264773_at	0.511273192	0.503158006	0.523850031	0.660423994	0.687263537
264774_at	0.384953623	0.501604767	0.386144718	0.502478499	0.495837318
264775_at	8.179486434	1.171353494	33.92555864	1.016737696	1.504032161
264776_at	1.338804586	1.163239789	1.629997468	1.239040223	1.035333741
264777_at	0.527334088	0.786590823	0.637281266	0.708707332	0.709356934
264778_at	4.199113941	1.779109273	1.591486978	2.140422532	2.415280269
264779_at	2.435667592	2.032834449	4.488451267	3.170393022	2.282312418
264780_at	0.808536567	1.05629303	2.187230778	1.32188016	0.977257758
264781_at	0.695436213	0.739935446	0.839871393	0.743049656	0.682235697
264782_at	0.407447833	0.425757135	0.414684616	0.491048506	0.564827305
264783_at	2.97435056	0.97273278	0.984702697	1.107137326	1.582009166
264784_s_at	0.729898862	0.715098168	0.69615695	0.766330633	0.757421085
264785_at	0.679856131	0.853565469	0.627141801	0.950457734	0.881792683
264786_at	0.408969425	0.415217312	0.406759874	0.502657098	0.570643913
264787_at	2.085154177	9.582734524	10.70574087	3.650558926	2.395918182
264788_at	0.813719768	1.399021249	0.933932399	0.691978544	0.778592023
264789_at	4.81141619	3.070511716	5.705918379	4.19550841	2.933824216
264790_at	0.519993743	0.536345957	0.494726388	0.647696037	0.749496939
264791_at	0.446006052	0.458171037	0.491709653	0.55515312	0.57849355
264792_at	1.454568954	1.357041991	2.190737617	1.189512674	1.06563855
264793_at	2.000737562	2.033714091	1.872540927	1.638543518	1.199353808
264794_at	0.368194413	0.40619448	0.42637605	0.907849601	0.590023605
264795_at	0.696499413	0.482350659	0.499681054	0.800087654	0.785248584
264796_at	1.346108385	1.881924706	1.991991765	2.19977718	1.431092831
264797_at	0.567970694	0.509129277	0.626289229	0.610689955	0.60455211
264798_at	0.833407886	0.831002185	1.810262243	0.819629328	0.730337531
264799_at	0.429974975	0.518247983	0.599497191	0.883872128	0.566776398
264800_at	1.129802557	1.365480312	0.866352502	1.239166981	0.907536373
264801_at	0.723446779	0.670547666	0.687929159	0.811210426	0.838314268
264802_at	2.448964245	0.944311106	0.833671735	1.242476894	1.888006666
264803_at	4.513869032	0.963118099	1.189955718	1.748863023	2.48556418
264804_at	2.975388211	5.155525813	0.789419357	1.851016233	1.557851533
264805_at	1.335544251	1.346364955	2.629409966	1.199859929	1.175527799
264806_at	0.695308316	0.464512509	0.775292237	0.563522249	0.680797131
264807_at	2.31195693	3.035804745	2.962731559	1.604237827	1.3943929
264808_at	1.838540553	1.763828316	1.678264726	1.860428574	1.310854418
264809_at	29.67020167	31.89732288	33.14331264	21.87896587	21.64076993
264810_at	2.024012545	1.902578672	1.587605573	1.760793582	1.538903555
264811_at	2.00778116	1.118251942	1.560659099	2.98773269	1.848768625
264812_at	0.408476183	0.422071386	0.426016768	0.496037117	0.499354928
264813_at	0.522226538	0.945492889	0.515684717	0.578745917	0.596915947
264814_at	1.000873572	0.836531794	0.87967493	1.912193711	0.993918601
264815_at	0.483264677	0.479783058	0.513168254	0.627851284	0.655267875
264816_at	0.659938979	0.666661933	0.599718196	0.625340225	0.595747515
264817_at	0.640301579	0.641561693	0.638920019	0.809780021	0.850537158
264818_at	1.785463278	0.568354767	0.756160099	0.780500923	1.357837277
264819_at	0.451291424	0.429159568	0.469789741	0.500264851	0.5584416
264820_at	1.468054196	1.071845919	1.227981927	1.207094665	0.932484611
264821_at	0.812235773	0.908867673	0.937868297	0.761839999	0.766075585
264822_at	0.779964915	1.311449862	0.659229688	0.714171123	0.74474322
264823_at	0.598173204	0.826461816	0.751425061	0.984498903	0.903960874
264824_at	5.147137229	4.030529868	1.631404722	2.034851528	2.871486558
264825_at	0.509539035	0.615645931	0.569609609	0.680241898	0.689216536
264826_at	1.717529504	0.571467677	0.566298606	0.63810012	0.723013368
264827_at	0.391061349	0.392566749	0.416451204	0.50770858	0.538337886
264828_at	0.81341957	1.173140023	0.932733463	1.337124694	0.963540528
264829_at	0.387122258	0.458418465	0.439112968	0.462033678	0.466347717
264830_at	0.433321044	0.553149949	0.520551322	0.595592046	0.554675404
264831_at	1.44186798	0.758521187	0.885709545	0.778234191	0.883790885
264832_at	0.877258578	0.663200824	0.594980644	0.799794441	0.83238515
264833_at	3.448972634	6.872022184	3.576372654	3.617874673	1.743322538
264834_at	3.059984383	3.643970093	2.619653238	2.954023536	2.322903735
264835_at	2.684188892	0.837633873	1.504032235	0.933815064	0.869415603
264836_at	1.828794139	1.176110102	2.17328597	1.360131156	1.321906639
264837_at	0.583924064	0.675194983	0.594931919	0.580454925	0.651113276
264838_at	1.053668071	1.402994785	1.024553292	1.500430109	1.068722771
264839_at	0.42587435	0.448900856	0.457073556	0.512665153	0.542820103
264840_at	0.634539592	0.649145596	0.654544488	0.818779766	0.827171714
264841_at	0.804484125	1.197589244	1.226611866	1.787758044	0.926639549
264842_at	0.548393605	0.519220106	0.59396164	0.772895731	0.671083442
264843_at	0.534751367	0.661921248	0.636038033	0.667825268	0.726060514
264844_at	1.208206943	1.518382644	1.572012336	1.232690317	1.064481152
264845_at	1.199314905	1.45614505	2.376292617	1.334307165	1.202207774
264846_at	0.508509633	0.492443404	0.646176054	0.787268957	0.820943232
264847_at	5.451134558	4.807090721	2.340341285	3.467978335	3.271100278
264848_at	1.191179715	1.811994991	2.140166456	1.510480744	1.03897871
264849_at	15.96276752	6.381970303	6.287873851	7.411757805	8.500522508
264850_at	3.989438089	7.870086796	3.591680181	4.188118526	2.126362317
264851_at	2.382968651	2.060985622	1.423813432	1.700581476	1.704196821
264852_at	1.29159373	2.06042233	4.692328872	2.778055308	1.557262659
264853_at	0.465725225	0.508023599	0.636432869	0.571862942	0.602710196
264854_at	3.722292642	10.16513903	6.456210091	4.589014704	4.076133754
264855_at	3.685243202	3.237306448	2.69842536	2.765814183	2.272300931
264856_at	3.529847639	3.93402648	3.172834272	2.841258324	1.56507558
264857_at	3.368048569	10.34538341	2.420452399	4.392154056	3.15215815
264858_at	1.002552076	0.934961961	1.220585015	1.047894238	0.8697338
264859_at	1.704737538	1.950770033	1.01665499	1.858753412	1.492290964
264860_at	0.965038269	0.875448734	0.798419899	0.922559087	0.951366942
264861_at	1.082382328	0.641132012	0.51001615	0.662685082	0.615009544
264862_at	0.537307889	0.852452324	0.594782582	0.871526197	0.819062622
264863_at	0.500388435	0.522241896	0.519703075	0.648113125	0.621416908
264864_at	1.031296064	0.724111067	0.756744784	0.869744784	0.893830068
264865_at	2.180486313	3.274535999	2.05146424	2.074135259	1.665409029
264866_at	0.552299475	1.090377825	0.546028529	0.930855406	0.630055536
264867_at	0.616240249	0.724116889	1.365170449	1.391659891	0.811570132
264868_at	1.297623385	0.661122534	5.152578606	0.808736217	0.936438006
264869_at	2.186505966	2.151577966	2.342945922	1.434275904	1.16776782
264870_at	0.49736942	0.443602289	0.604815216	0.553451947	0.564790518
264871_at	10.45899676	11.96860426	8.16052501	8.951596526	6.686562991
264872_at	0.442353285	0.475884679	0.472695107	0.558437268	0.627833779
264873_at	1.4578274	6.934349456	2.412167649	4.067382466	1.846789262
264874_at	1.074462101	0.908152234	0.859020285	0.614884481	0.669406094
264875_at	8.42868843	8.921164478	7.123754712	7.519879526	5.071303995
264876_at	0.979384982	0.710266809	0.726802729	0.882842397	0.935602044
264877_at	1.032817368	0.731027175	0.775319811	1.046774644	1.016516753
264878_at	2.842262431	2.347249669	4.066952941	2.181240002	2.176865243
264879_at	0.539904802	1.29607311	0.930271705	0.939276153	1.299377934
264880_at	0.558273098	0.573066396	0.591185125	0.771313483	0.665461192
264881_s_at	0.505426719	0.357236432	0.378753425	0.451015217	0.556334398
264882_at	0.605877832	0.72417767	0.774755749	0.909335411	0.900845012
264883_s_at	4.385362614	6.53847172	4.51279778	8.123754635	3.773580326
264884_at	0.707273248	1.110916128	0.508488976	0.845493925	0.706920455
264885_s_at	0.678890022	0.808275197	0.707334336	0.433697926	0.483431155
264886_at	0.465779334	0.769614547	0.489867571	0.676686767	0.575001856
264887_at	0.458388105	0.850160583	0.614275756	0.989898448	0.739084171
264888_at	0.421625287	0.415880673	0.45857108	0.52383148	0.570468118
264889_at	0.557427727	1.04630191	1.059607525	0.849814438	0.817433114
264890_at	1.252888889	1.844236787	1.190945476	2.233717981	1.237057358
264891_at	0.690286939	0.676469789	0.690898946	0.920684764	0.882260697
264892_at	3.092243125	0.534032621	13.47743487	0.57869407	0.653673869
264893_at	0.517385274	0.632205627	0.449698427	0.53322855	0.574933588
264894_at	2.681368417	5.419752061	7.699639876	4.742204848	3.238606771
264895_at	3.842935595	0.628271871	0.547216284	1.02260601	1.631072772
264896_at	0.670555946	0.520254262	5.573828515	0.566220032	0.587284896
264897_at	1.306289031	1.25662369	2.877959986	1.158809444	1.217627728
264898_at	0.515116212	0.896893758	0.575200383	1.135104972	1.240912268
264899_at	0.446648827	0.418118592	0.510166311	0.517865887	0.574288576
264900_at	0.451755277	0.537993113	3.419494728	0.913543234	1.230563462
264901_at	0.488248247	1.024635999	0.594107571	1.652398204	0.832882587
264902_at	1.423222541	2.927202844	0.57355702	0.949739967	0.752632701
264903_at	12.65943837	17.14218558	28.52719388	12.29386411	9.499972704
264904_s_at	11.22743766	16.69237259	6.795597114	5.614700369	5.782759839
264905_at	0.70792428	0.795191035	1.015325812	0.837336993	0.834265382
264906_at	1.276416365	1.434208338	1.254892454	1.332269536	1.01858003
264907_at	7.522855747	1.383131695	12.96665639	1.849096041	1.937429423
264908_at	3.031997308	5.069020994	2.390146431	1.321846197	1.310232899
264909_at	1.43918031	2.130368363	0.845079702	0.873292693	0.89000454
264910_at	3.190040703	4.925578308	2.17221121	1.523194082	1.098939257
264911_at	0.601145818	0.70943546	0.669331485	1.699352018	1.029930785
264912_at	0.466032128	0.708240704	0.554724909	3.193480145	1.159352194
264913_at	3.715587618	0.911221104	1.172375727	1.310167653	1.668683248
264914_at	11.17948067	9.341853253	7.349758515	5.668275272	3.913561452
264915_at	0.841272827	1.243914356	0.467687869	0.512966031	0.637099937
264916_at	8.464853711	11.38147617	6.653953892	4.713095538	4.645310167
264917_at	0.523219451	0.514056295	0.523658819	0.631609367	0.663211738
264918_at	0.539230644	0.536819507	0.545534713	0.671417625	0.73031128
264919_at	0.432579046	0.472603644	0.491628355	0.587943168	0.598240845
264920_at	0.68086075	0.987213467	0.535972244	0.641552464	0.578865649
264921_at	1.703893941	1.138357045	1.608819441	1.213381868	1.224176219
264922_s_at	1.976148781	3.159466805	4.689338836	2.352538934	1.329070224
264923_s_at	0.664504197	3.289776945	0.494553297	0.644170602	0.814787518
264924_at	1.007480797	0.826294435	1.130913799	0.88628502	1.077143266
264925_at	0.767064742	0.772463758	0.973765551	1.008340078	0.841625837
264926_at	4.003803551	3.114755997	1.343637748	2.67883862	1.965825532
264927_at	1.986782054	2.592043418	2.94898084	1.847890549	1.736991736
264928_at	0.808315148	5.30405085	3.085803412	3.905359633	5.804260807
264929_at	0.97771107	0.825879874	0.725313905	1.05053601	1.080804109
264930_at	0.518677352	0.948610555	0.946743303	1.324043044	1.046963651
264931_at	0.423373314	0.437513767	0.421199161	0.501440934	0.508770709
264932_at	0.652655829	0.631014715	0.598925162	1.20097348	1.519004987
264933_at	0.620036916	0.579757491	0.547790758	0.657590687	0.706159022
264934_at	0.441192064	0.488134384	0.469381596	0.544650869	0.535361429
264935_at	2.616329143	2.026813516	1.790849525	1.599254529	1.600798005
264936_at	1.289274185	4.099759622	4.457443216	4.059841295	2.079671681
264937_at	0.528512083	0.496690493	0.572643249	0.582555473	0.653515671
264938_at	1.226827571	1.411222145	2.692669896	2.431725901	1.417457225
264939_at	0.478513684	0.548479335	0.481169866	0.615560453	0.612256067
264940_at	0.558263774	0.701653463	0.546696535	1.18604401	0.906468122
264941_at	0.50137528	0.690161501	0.550439451	1.991146978	1.327386055
264942_at	0.920727926	1.224390189	2.571901139	0.959160206	1.340867971
264943_at	0.499851929	0.480860872	0.522769954	0.594839546	0.58543617
264944_at	1.842119276	1.805193321	2.14110103	2.058296815	1.398596594
264945_at	0.773127149	0.813268318	0.676739115	0.810035707	0.850540525
264946_at	0.533620464	0.533202326	0.58505476	0.549691105	0.569952299
264947_at	0.364029615	0.494015817	0.423228044	0.62268198	1.526356703
264948_at	1.430746221	0.567038138	0.650098843	0.855482496	0.974981333
264949_at	0.476052896	0.452654221	0.563222072	0.442675664	0.578802347
264950_at	0.490446312	0.490058553	0.467686669	0.592626454	0.623051139
264951_at	1.242129269	1.351151041	2.579273376	1.687792484	1.089819614
264952_at	2.803458723	4.639091249	1.289958637	3.75206493	2.360917855
264953_at	0.589947078	0.693839968	1.892433764	2.026720011	0.848293078
264954_at	0.563473879	0.525970287	0.750809756	0.60977557	0.691636874
264955_at	2.548340343	4.545255317	2.927482145	2.748110987	1.875065284
264956_at	1.207594846	4.73189696	0.701277514	1.669276908	1.839955429
264957_at	1.098013488	1.015461043	9.026961671	2.114844859	1.071955058
264958_at	0.369594095	0.443249105	0.385552458	0.467619702	0.519899531
264959_at	0.670591095	0.650164241	0.89534828	0.865378224	0.770325594
264960_at	0.446103067	0.66662562	0.399909646	0.616749469	0.725621643
264961_at	1.388259349	1.286036312	2.735997915	1.120757951	1.130483551
264962_at	0.784626929	0.869842922	0.874793466	1.150675566	0.949364121
264963_at	0.633493071	0.632208887	0.604440844	0.673733803	0.75040285
264964_at	0.633747068	0.679488767	0.614128206	0.866172483	0.880937956
264965_at	1.068523257	0.749890604	0.746468532	0.989175468	0.873641524
264966_at	0.728872633	0.779817472	0.767753703	1.098054438	0.919085126
264967_at	14.29634963	8.286191123	6.742903728	9.141360908	9.277236133
264968_at	4.005031525	7.432049425	5.661987715	7.436722085	5.14912473
264969_at	1.476370576	1.112873487	2.246374191	1.224728786	1.318983578
264970_at	1.556499578	3.264378975	2.402469135	1.799616451	1.356176269
264971_at	0.716197601	0.57549151	0.657382953	0.822954022	0.824425591
264972_at	0.503461823	0.561568672	0.633367357	0.940488282	0.623308891
264973_at	0.597637808	0.659613736	0.660349852	0.796204101	0.816676057
264974_at	1.193134946	0.696640136	0.979527164	0.82273152	0.995175325
264975_at	0.757398792	0.722105049	1.43591128	0.731339136	0.734547672
264976_at	0.677613789	0.663715903	0.676619422	0.790234107	0.867216959
264977_at	6.806889171	1.38793846	2.731132831	1.887424982	2.494271742
264978_at	0.823413183	1.199411186	1.662593564	0.994231195	0.957640821
264979_s_at	0.935889531	0.661507054	1.072725872	0.63187157	0.666375657
264980_at	3.06972525	3.215386864	1.622058027	1.752264601	1.430145937
264981_at	0.504980095	0.51647143	0.53149053	0.589088877	0.623003809
264982_at	0.412185458	0.470584997	0.494383953	0.522130856	0.56240097
264983_at	0.711079184	0.739377599	0.652440834	0.964813993	0.999161472
264984_at	5.197815662	3.873089535	4.593953003	3.540671419	3.382370536
264985_at	0.95645273	2.438697647	2.12724758	1.719342619	1.197346869
264986_at	7.054824954	6.422109093	5.444913434	6.034897275	6.37497428
264987_at	0.470568881	9.07760602	0.506189422	4.386414683	1.587362804
264988_at	5.639906219	1.084542077	1.065934879	1.611304976	1.252840645
264989_at	1.431487097	1.05904446	0.848233596	0.926546839	1.205516836
264990_at	1.538030186	1.698687317	1.01526757	0.981175962	0.970236979
264991_s_at	0.568918521	0.458711128	0.534958746	0.533858881	0.533087469
264992_at	1.318917411	3.165292999	7.905545177	4.565821523	1.68033077
264993_at	0.66202891	0.746042815	0.654891689	0.829286647	0.926425824
264994_at	0.411393275	0.450481325	0.48765516	0.473801211	0.556374696
264995_at	0.396988725	0.392641905	0.415705006	0.477164772	0.530525544
264996_at	2.822424471	2.824280275	1.615899879	2.888280576	1.873859493
264997_at	0.472901122	0.506112304	0.490236358	0.658017837	0.727842259
264998_at	22.74525022	6.835043128	2.438140269	2.5808312	4.513991406
264999_at	1.054366753	3.392844185	2.011686455	2.493511586	1.014716131
265000_at	1.521572305	1.672209898	1.189432454	1.0969784	0.920393606
265001_at	18.199276	16.1422234	14.813942	15.26750649	10.77466063
265002_at	0.503612578	0.452800723	0.532833105	0.605490103	0.604035823
265003_at	0.781319222	1.33841858	0.541822994	0.971895525	0.79800339
265004_at	0.467985737	0.474318347	0.476338966	0.587746566	0.589869452
265005_at	0.946613161	1.161420436	0.846101502	1.109555751	1.021373085
265006_at	9.734457797	1.932239764	2.653897769	3.295847413	5.525425933
265007_s_at	0.448350629	0.472179959	0.494147711	0.595991237	0.566226588
265008_at	0.491430338	0.731448013	0.507511555	1.050098996	0.680559771
265009_at	0.444203478	0.46667867	0.527126728	0.611171607	0.636065715
265010_at	13.40420461	9.091193147	9.401915452	5.834675896	8.942991268
265011_at	0.857917173	0.706910664	0.831354015	0.722772147	0.766287225
265012_at	0.513351209	0.514697526	0.548693705	0.621395977	0.633628244
265013_at	1.821606457	2.180406161	1.646950099	1.811713875	1.351900228
265014_at	0.575888983	0.616928807	0.577475069	1.041603953	0.808121388
265015_at	0.525860695	0.61795465	0.640127504	0.732132066	0.670390204
265016_at	0.481808232	0.493252155	0.469341095	0.521967797	0.549980104
265017_at	0.376071787	0.360802223	0.373005926	0.461038668	0.478624183
265018_s_at	0.444514799	0.461568055	0.504921627	0.581012426	0.717949166
