AFFY ID	AGI
267477_at	At2g02710
267476_at	At2g02720
267475_at	At2g02730
267474_at	At2g02740
267484_at	At2g02760
267481_at	At2g02780
267486_at	At2g02800
267483_at	At2g02810
267485_at	At2g02820
267480_at	At2g02830
267472_at	At2g02850
266792_at	At2g02860
266747_at	At2g02870
266796_at	At2g02880
266745_at	At2g02950
266791_at	At2g02960
266744_at	At2g02970
266794_at	At2g02980
266743_at	At2g02990
266742_at	At2g03050
266793_at	At2g03060
266795_at	At2g03070
266770_at	At2g03090
266730_at	At2g03110
266709_at	At2g03120
266729_at	At2g03130
266728_at	At2g03140
266727_at	At2g03150
266726_at	At2g03160
266725_at	At2g03170
266724_at	At2g03180
266723_at	At2g03190
266708_at	At2g03200
266722_at	At2g03210
266721_at	At2g03220
266732_at	At2g03240
266731_at	At2g03260
266733_at	At2g03280
266707_at	At2g03310
266706_at	At2g03320
265718_at	At2g03340
265716_at	At2g03350
265711_at	At2g03360
265710_at	At2g03370
265708_at	At2g03380
265706_at	At2g03390
265707_at	At2g03390
265705_at	At2g03410
265704_at	At2g03420
265703_at	At2g03430
265702_at	At2g03450
265701_at	At2g03460
265700_at	At2g03470
265719_at	At2g03500
265717_at	At2g03510
265714_at	At2g03520
265713_at	At2g03530
265709_at	At2g03540
265699_at	At2g03550
264058_at	At2g03560
264033_at	At2g03580
264035_at	At2g03630
264027_at	At2g03670
264028_at	At2g03680
264038_at	At2g03690
264041_at	At2g03710
264029_at	At2g03720
264040_at	At2g03730
264039_at	At2g03740
264037_at	At2g03750
264042_at	At2g03760
264030_at	At2g03770
264031_at	At2g03780
264032_at	At2g03800
263334_at	At2g03820
263360_at	At2g03830
263361_at	At2g03840
263363_at	At2g03850
263332_at	At2g03870
263362_at	At2g03880
263333_at	At2g03890
263482_at	At2g03980
263479_x_at	At2g04000
257441_at	At2g04020
263481_at	At2g04025
263483_at	At2g04030
263480_at	At2g04032
263407_at	At2g04038
263410_at	At2g04039
263403_at	At2g04040
263402_at	At2g04050
263408_at	At2g04060
263409_at	At2g04063
263401_at	At2g04070
263406_at	At2g04160
263324_at	At2g04220
257447_at	At2g04230
263325_at	At2g04240
263322_at	At2g04270
263326_at	At2g04280
263323_at	At2g04300
263806_at	At2g04305
263860_at	At2g04330
263808_at	At2g04340
263811_at	At2g04350
263859_at	At2g04360
263858_at	At2g04370
263857_at	At2g04380
263807_at	At2g04400
263856_at	At2g04410
263855_at	At2g04420
263854_at	At2g04430
263853_at	At2g04440
263852_at	At2g04450
263851_at	At2g04460
263850_at	At2g04480
263849_at	At2g04490
263837_at	At2g04500
263810_at	At2g04520
263864_at	At2g04530
263863_at	At2g04540
263862_at	At2g04550
263861_at	At2g04560
263809_at	At2g04570
263848_at	At2g04580
263055_at	At2g04600
263054_at	At2g04620
263621_at	At2g04630
263619_at	At2g04650
263618_at	At2g04660
263617_at	At2g04670
263627_at	At2g04675
263616_at	At2g04680
263647_at	At2g04690
263624_at	At2g04700
263646_at	At2g04710
263645_at	At2g04720
263644_at	At2g04730
263643_at	At2g04740
263642_at	At2g04750
263641_at	At2g04760
263675_x_at	At2g04770
263628_at	At2g04780
263674_at	At2g04790
263632_at	At2g04795
263673_at	At2g04800
263672_at	At2g04820
263671_at	At2g04830
263670_at	At2g04840
263630_at	At2g04845
263629_at	At2g04850
263623_at	At2g04860
263622_at	At2g04870
263626_at	At2g04880
263633_at	At2g04890
263631_at	At2g04900
263625_at	At2g04920
263344_at	At2g04940
263337_at	At2g04990
263338_at	At2g05000
263339_at	At2g05010
263340_at	At2g05020
263341_at	At2g05030
263342_at	At2g05080
263343_at	At2g05090
263104_at	At2g05120
263106_at	At2g05160
263050_at	At2g05170
263107_at	At2g05180
263099_at	At2g05200
263100_at	At2g05210
263049_at	At2g05260
263102_at	At2g05270
263103_at	At2g05290
263105_at	At2g05320
263078_at	At2g05350
263045_at	At2g05370
263046_at	At2g05380
263079_at	At2g05390
257458_at	At2g05400
257457_at	At2g05430
265562_at	At2g05500
265560_at	At2g05520
265559_at	At2g05530
265511_at	At2g05540
265558_at	At2g05550
265567_at	At2g05580
265512_at	At2g05590
265566_at	At2g05600
265565_at	At2g05610
265569_at	At2g05620
265510_at	At2g05630
265557_at	At2g05640
263346_at	At2g05660
263348_at	At2g05710
263347_at	At2g05720
263315_at	At2g05755
263314_at	At2g05760
265377_at	At2g05790
265376_at	At2g05810
266027_at	At2g05820
266033_at	At2g05830
266029_at	At2g05850
266030_x_at	At2g05870
266032_x_at	At2g05890
266020_at	At2g05900
266021_at	At2g05910
266022_at	At2g05920
266023_at	At2g05930
266037_at	At2g05940
266024_at	At2g05950
266025_at	At2g05960
266026_at	At2g05980
266035_at	At2g05990
266028_at	At2g06000
266034_at	At2g06005
265521_at	At2g06010
265520_at	At2g06020
265519_at	At2g06030
265518_at	At2g06040
265530_at	At2g06050
265517_at	At2g06090
265516_at	At2g06110
265515_at	At2g06120
265513_at	At2g06140
265527_at	At2g06150
265526_x_at	At2g06160
265525_at	At2g06170
265524_at	At2g06180
265523_at	At2g06190
265531_at	At2g06200
265522_at	At2g06210
265528_at	At2g06220
265529_at	At2g06230
263772_at	At2g06255
263771_at	At2g06260
263767_at	At2g06310
263801_at	At2g06310
263768_x_at	At2g06330
263769_at	At2g06390
263770_at	At2g06410
265371_at	At2g06490
265372_at	At2g06500
265373_at	At2g06510
265375_at	At2g06530
265746_at	At2g06630
265745_at	At2g06640
265744_at	At2g06660
257390_x_at	At2g06700
266211_at	At2g06820
266212_at	At2g06840
266215_at	At2g06850
266214_at	At2g06890
266500_at	At2g06925
266497_at	At2g06950
266498_at	At2g06960
266499_at	At2g06980
266501_at	At2g06990
266490_at	At2g07000
266492_at	At2g07020
266493_at	At2g07030
266494_at	At2g07040
266495_at	At2g07050
266496_at	At2g07070
266433_at	At2g07110
266427_at	At2g07170
266428_at	At2g07180
266429_at	At2g07190
266430_at	At2g07200
266431_at	At2g07230
265774_at	At2g07240
265784_at	At2g07280
265785_at	At2g07290
265786_at	At2g07300
265787_at	At2g07320
265775_at	At2g07330
265776_at	At2g07340
265777_at	At2g07340
265778_at	At2g07360
265779_at	At2g07360
265780_at	At2g07380
265781_at	At2g07430
265782_at	At2g07440
265783_at	At2g07455
265556_at	At2g07490
265555_at	At2g07500
265554_at	At2g07505
265550_at	At2g07510
265549_at	At2g07520
265553_at	At2g07550
265552_at	At2g07560
265551_at	At2g07630
263058_at	At2g07650
263059_at	At2g07660
266038_at	At2g07680
266959_at	At2g07690
265241_at	At2g07693
265242_at	At2g07705
266961_at	At2g07720
265234_at	At2g07721
266046_at	At2g07728
266931_at	At2g07730
266040_at	At2g07738
257361_at	At2g07740
266933_at	At2g07760
263057_at	At2g09840
263820_at	At2g09910
263814_at	At2g10010
263815_at	At2g10020
263816_at	At2g10050
263817_at	At2g10070
263818_at	At2g10090
263819_x_at	At2g10140
263311_at	At2g10340
263309_at	At2g10370
263308_at	At2g10380
257445_x_at	At2g10390
257341_at	At2g10400
257446_at	At2g10440
263313_at	At2g10450
263312_at	At2g10460
263394_at	At2g10465
263392_at	At2g10490
263393_at	At2g10500
265749_at	At2g10610
265748_at	At2g10620
265755_at	At2g10630
265754_x_at	At2g10640
265753_at	At2g10650
265752_at	At2g10660
265751_at	At2g10690
265750_x_at	At2g10740
257340_at	At2g10760
264074_at	At2g10780
264075_at	At2g10850
263294_at	At2g10870
263293_x_at	At2g10880
263292_at	At2g10900
263291_at	At2g10920
263290_at	At2g10930
265400_at	At2g10940
265402_at	At2g10950
265401_at	At2g10970
265398_at	At2g11000
265399_at	At2g11010
265397_at	At2g11090
265969_at	At2g11110
265976_at	At2g11120
265978_at	At2g11140
265979_at	At2g11150
265980_at	At2g11165
265982_at	At2g11190
265970_at	At2g11210
265971_at	At2g11220
265972_at	At2g11235
265973_at	At2g11240
265974_at	At2g11240
265975_at	At2g11270
265533_at	At2g11360
265532_at	At2g11370
265534_at	At2g11390
263274_at	At2g11520
263273_x_at	At2g11590
263272_at	At2g11650
263389_at	At2g11680
263388_at	At2g11690
263391_at	At2g11810
263390_at	At2g11830
263637_at	At2g11890
263636_at	At2g11910
263634_at	At2g11940
266144_at	At2g12170
266154_at	At2g12190
266147_at	At2g12230
266151_x_at	At2g12300
266153_at	At2g12320
263513_at	At2g12400
263511_at	At2g12420
263306_at	At2g12480
263307_at	At2g12520
257444_at	At2g12550
263080_at	At2g12610
263056_at	At2g12720
263965_at	At2g12870
263964_at	At2g12880
263994_at	At2g12900
263992_at	At2g12920
263967_at	At2g12990
263991_at	At2g13020
265758_at	At2g13070
265759_at	At2g13100
265756_at	At2g13150
265361_at	At2g13230
265362_at	At2g13230
265367_at	At2g13270
265366_at	At2g13290
265365_at	At2g13310
265364_at	At2g13330
265363_at	At2g13335
265368_at	At2g13350
263350_at	At2g13360
263349_at	At2g13370
263052_at	At2g13430
263053_at	At2g13440
263723_at	At2g13500
263724_at	At2g13510
263727_at	At2g13540
263725_at	At2g13550
263717_at	At2g13560
263718_at	At2g13570
263719_at	At2g13600
263726_at	At2g13610
263720_at	At2g13620
263721_at	At2g13630
263722_at	At2g13650
264103_at	At2g13660
264108_at	At2g13680
264112_at	At2g13680
264111_at	At2g13690
264109_at	At2g13720
264110_at	At2g13730
264104_at	At2g13750
264105_x_at	At2g13760
265658_at	At2g13810
265656_at	At2g13820
265657_at	At2g13840
265652_x_at	At2g13890
265653_at	At2g13890
265651_at	At2g13900
265655_at	At2g13920
265299_at	At2g13940
265300_at	At2g13950
265302_at	At2g13970
265293_at	At2g14020
265294_at	At2g14030
265303_at	At2g14040
265295_at	At2g14050
265296_at	At2g14060
265297_at	At2g14080
263282_at	At2g14095
263276_at	At2g14100
263277_at	At2g14110
263278_at	At2g14120
263281_at	At2g14160
263275_at	At2g14170
263295_at	At2g14210
265600_at	At2g14230
265575_at	At2g14260
265598_at	At2g14270
265632_at	At2g14290
265631_at	At2g14300
265602_at	At2g14380
265601_at	At2g14390
265834_at	At2g14410
265833_at	At2g14420
265832_at	At2g14450
265831_at	At2g14460
265828_at	At2g14520
265840_at	At2g14530
265839_at	At2g14540
265838_at	At2g14550
265837_at	At2g14560
265836_at	At2g14570
266383_at	At2g14580
266377_at	At2g14590
266382_at	At2g14595
266385_at	At2g14610
266376_at	At2g14620
266375_at	At2g14630
266374_at	At2g14640
266384_at	At2g14660
266381_at	At2g14670
266380_at	At2g14680
266379_at	At2g14690
266378_at	At2g14700
267107_at	At2g14730
267112_at	At2g14750
267110_at	At2g14800
267109_at	At2g14810
267108_at	At2g14830
267114_at	At2g14835
267113_at	At2g14850
266612_at	At2g14860
266587_at	At2g14880
266588_at	At2g14890
266613_at	At2g14900
266614_at	At2g14910
266585_at	At2g14930
266610_at	At2g14950
266611_at	At2g14960
265895_at	At2g15000
265891_at	At2g15010
265892_at	At2g15020
265893_at	At2g15040
265894_at	At2g15050
265914_at	At2g15060
265915_at	At2g15070
265917_at	At2g15080
265918_at	At2g15090
265919_at	At2g15100
257384_at	At2g15110
265889_at	At2g15130
263359_at	At2g15230
263303_at	At2g15240
263329_at	At2g15260
263331_at	At2g15270
263328_at	At2g15280
263298_at	At2g15290
263327_at	At2g15300
263297_at	At2g15310
263330_at	At2g15320
257438_at	At2g15325
263566_at	At2g15340
263561_at	At2g15360
263559_at	At2g15380
263565_at	At2g15390
263563_at	At2g15410
263562_at	At2g15420
263567_at	At2g15440
265499_at	At2g15480
265501_at	At2g15490
265502_at	At2g15500
265503_at	At2g15510
265504_at	At2g15520
265505_at	At2g15530
265473_at	At2g15535
265506_at	At2g15540
265485_at	At2g15550
265476_at	At2g15570
265472_at	At2g15580
265487_at	At2g15600
265488_at	At2g15610
265475_at	At2g15620
257395_at	At2g15630
265489_at	At2g15640
265492_at	At2g15660
265493_at	At2g15670
265474_at	At2g15690
265495_at	At2g15695
265496_at	At2g15700
265497_at	At2g15720
265498_at	At2g15740
265500_at	At2g15750
265479_at	At2g15760
265482_at	At2g15780
265483_at	At2g15790
265541_at	At2g15800
265540_at	At2g15810
265484_at	At2g15820
265539_at	At2g15830
265538_at	At2g15860
265537_at	At2g15870
265536_at	At2g15880
265478_at	At2g15890
265535_at	At2g15900
265509_at	At2g15920
265508_at	At2g15930
265481_at	At2g15960
265480_at	At2g15970
263089_at	At2g16000
263098_at	At2g16005
263093_at	At2g16010
263094_at	At2g16020
263095_at	At2g16040
263096_at	At2g16060
263097_at	At2g16070
263085_at	At2g16090
263086_at	At2g16110
263088_at	At2g16160
263090_at	At2g16190
263091_at	At2g16200
263092_at	At2g16210
263610_at	At2g16230
263609_at	At2g16250
263608_at	At2g16260
263607_at	At2g16270
263606_at	At2g16280
257437_s_at	At2g16290
263603_at	At2g16340
263602_at	At2g16360
263556_at	At2g16365
263558_at	At2g16380
263600_at	At2g16390
263557_at	At2g16400
263554_at	At2g16410
263553_at	At2g16430
263612_at	At2g16440
263611_at	At2g16450
263555_at	At2g16460
263605_at	At2g16480
263241_at	At2g16500
263267_at	At2g16510
263266_at	At2g16520
263239_at	At2g16570
263238_at	At2g16580
263268_at	At2g16586
265356_at	At2g16595
265352_at	At2g16600
265406_at	At2g16610
265410_at	At2g16620
265411_at	At2g16630
265412_at	At2g16640
265414_at	At2g16660
265380_at	At2g16670
265381_at	At2g16680
265403_at	At2g16690
265354_at	At2g16700
265358_at	At2g16710
265359_at	At2g16720
265404_at	At2g16730
265357_at	At2g16740
265405_at	At2g16750
265355_at	At2g16760
265383_at	At2g16780
265382_at	At2g16790
265353_at	At2g16800
265407_at	At2g16810
265408_at	At2g16820
266531_at	At2g16835
266527_at	At2g16840
266537_at	At2g16860
266528_at	At2g16870
266529_at	At2g16880
266532_at	At2g16890
266536_at	At2g16900
266530_at	At2g16910
266522_at	At2g16920
266534_at	At2g16940
266523_at	At2g16950
266524_at	At2g16960
266525_at	At2g16970
266526_at	At2g16980
263574_at	At2g16990
257439_at	At2g17000
263578_at	At2g17020
263579_at	At2g17030
263550_at	At2g17033
263584_at	At2g17040
263571_at	At2g17050
263572_at	At2g17060
263575_at	At2g17070
263576_at	At2g17080
263577_at	At2g17090
263551_at	At2g17110
263582_at	At2g17120
263583_at	At2g17130
263580_at	At2g17140
263573_at	At2g17150
263581_at	At2g17160
263416_at	At2g17170
263417_at	At2g17180
263418_at	At2g17210
263419_at	At2g17220
263421_at	At2g17230
263420_at	At2g17240
263415_at	At2g17250
264853_at	At2g17260
264855_at	At2g17265
264906_at	At2g17270
264907_at	At2g17280
264851_at	At2g17290
264909_at	At2g17300
257408_at	At2g17310
264877_at	At2g17330
264850_at	At2g17340
264848_at	At2g17350
264849_at	At2g17360
264856_at	At2g17370
264847_at	At2g17380
264875_at	At2g17390
264876_at	At2g17410
264878_at	At2g17410
264905_at	At2g17430
264908_at	At2g17440
264854_at	At2g17450
257409_at	At2g17470
264852_at	At2g17480
263071_at	At2g17490
263073_at	At2g17500
263077_at	At2g17510
263076_at	At2g17520
263072_at	At2g17530
263066_at	At2g17540
263067_at	At2g17550
263074_at	At2g17560
263075_at	At2g17570
263068_at	At2g17580
263069_at	At2g17590
263070_at	At2g17600
263018_at	At2g17610
263017_at	At2g17620
263047_at	At2g17630
264594_at	At2g17640
264589_at	At2g17650
264617_at	At2g17660
264591_at	At2g17670
264618_at	At2g17680
264621_at	At2g17700
264590_at	At2g17710
264592_at	At2g17720
264588_at	At2g17730
264616_at	At2g17740
257416_at	At2g17750
264619_at	At2g17760
264620_at	At2g17770
264622_at	At2g17790
264593_at	At2g17800
264790_at	At2g17820
264787_at	At2g17840
264791_at	At2g17845
264846_at	At2g17850
264812_at	At2g17860
264789_at	At2g17870
264788_at	At2g17880
264813_at	At2g17890
264814_at	At2g17900
264785_at	At2g17910
264786_at	At2g17920
265814_at	At2g17930
265820_at	At2g17940
265821_at	At2g17950
265808_at	At2g17960
257389_at	At2g17970
265819_at	At2g17972
265815_at	At2g17975
265822_at	At2g17980
265807_at	At2g17990
265806_at	At2g18010
265804_at	At2g18030
265818_at	At2g18040
265817_at	At2g18050
265813_at	At2g18060
265812_at	At2g18070
265811_at	At2g18080
265810_at	At2g18090
265809_at	At2g18100
265803_at	At2g18115
257456_at	At2g18120
263064_at	At2g18160
263065_at	At2g18170
263062_at	At2g18180
263061_at	At2g18190
265328_at	At2g18200
265327_at	At2g18210
265326_at	At2g18220
265339_at	At2g18230
265325_at	At2g18240
265335_at	At2g18245
265324_at	At2g18250
265323_at	At2g18260
265321_at	At2g18280
265336_at	At2g18290
265342_at	At2g18300
265320_at	At2g18320
265340_at	At2g18330
265379_at	At2g18340
265333_at	At2g18350
265341_at	At2g18360
265334_at	At2g18370
265378_at	At2g18380
265337_at	At2g18390
265338_at	At2g18400
265332_at	At2g18410
265331_at	At2g18420
265330_at	At2g18440
265329_at	At2g18450
265923_at	At2g18470
265922_at	At2g18480
265921_at	At2g18490
265951_at	At2g18500
265930_at	At2g18510
265931_at	At2g18520
265949_at	At2g18540
265983_at	At2g18550
265928_at	At2g18580
265927_at	At2g18590
265926_at	At2g18600
265925_at	At2g18610
265924_at	At2g18620
266060_at	At2g18630
266068_at	At2g18640
266069_at	At2g18650
266070_at	At2g18660
266016_at	At2g18670
266071_at	At2g18680
266017_at	At2g18690
266072_at	At2g18700
266018_at	At2g18710
266061_at	At2g18720
266062_at	At2g18730
266074_at	At2g18740
266019_at	At2g18750
266063_at	At2g18760
266073_at	At2g18770
266064_at	At2g18780
266065_at	At2g18790
266066_at	At2g18800
266943_at	At2g18820
266947_at	At2g18830
266948_at	At2g18850
266945_at	At2g18880
266946_at	At2g18890
266934_at	At2g18900
266950_at	At2g18910
266935_at	At2g18915
266936_at	At2g18920
266937_at	At2g18930
266951_at	At2g18940
266938_at	At2g18950
266939_at	At2g18960
266940_at	At2g18970
266941_at	At2g18980
266942_at	At2g18990
267443_at	At2g19000
267466_at	At2g19010
257350_x_at	At2g19040
267438_at	At2g19050
267439_at	At2g19060
267440_at	At2g19070
267442_at	At2g19080
267487_at	At2g19100
267488_at	At2g19110
267490_at	At2g19130
267464_at	At2g19150
267465_at	At2g19170
267444_at	At2g19180
267436_at	At2g19190
267437_at	At2g19200
267441_at	At2g19210
267328_at	At2g19230
267329_at	At2g19250
267330_at	At2g19270
267331_at	At2g19280
267332_at	At2g19290
267320_at	At2g19300
267336_at	At2g19310
267321_at	At2g19320
267323_at	At2g19340
267278_at	At2g19350
267326_at	At2g19380
267309_at	At2g19385
267282_at	At2g19390
267281_at	At2g19400
267327_at	At2g19410
267334_at	At2g19420
267333_at	At2g19430
267280_at	At2g19450
267279_at	At2g19460
265942_at	At2g19470
265940_at	At2g19480
265945_at	At2g19500
265932_at	At2g19510
265947_at	At2g19540
265933_at	At2g19550
265934_at	At2g19560
265943_at	At2g19570
265935_at	At2g19580
265948_at	At2g19590
265936_at	At2g19600
265937_at	At2g19610
265938_at	At2g19620
257383_at	At2g19630
265944_at	At2g19640
265939_at	At2g19650
266688_at	At2g19660
266687_at	At2g19670
266696_at	At2g19680
266686_at	At2g19700
266685_at	At2g19710
266684_at	At2g19720
266699_at	At2g19730
